url,기업명,공고명,스크랩 수,경력,학력,근무형태,급여,근무지역,필수사항,우대사항,접수 시작일,접수 마감일
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45426133&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=4e2bbed6-19ce-48b9-8063-88c389e41021,(주)에이치알글로벌네트워크,[중견기업 / 제약 ] 의약 바이오 연구원,스크랩,경력 1~12년,석사졸업 이상,정규직,면접 후 결정,경기 용인시 기흥구,X,X,2023.04.05 12:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45424179&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=4e2bbed6-19ce-48b9-8063-88c389e41021,세메스(주),2023 SEMES 각 부문 경력사원 모집,395,,대졸(4년제) 이상 상세요강 참고,정규직,X,"충남 천안시, 경기",X,X,2023.04.07 00:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45424097&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=4e2bbed6-19ce-48b9-8063-88c389e41021,서울아산병원 생명과학연구원,서울아산병원/아산생명과학연구원 석사 연구원 채용,14,무관(신입포함),석사졸업 이상(예정자 가능),위촉직,면접 후 결정,서울 송파구,X,"전공:자연계열, 생명과학",2023.04.05 10:00,2023.04.29 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423644&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=4e2bbed6-19ce-48b9-8063-88c389e41021,(주)네오딘바이오벳,[(주)네오딘바이오벳]동물 진단검사실 미생물 연구원 채용,25,경력 1년 ↑,학력무관,정규직 수습기간 3개월,"연봉 4,000 만원 (주 40시간) 근무",경기 구리시,X,활동/경험:해당직무 근무경험,2023.04.05 09:00,2023.05.05 18:00
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423530&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=4e2bbed6-19ce-48b9-8063-88c389e41021,(주)네오딘바이오벳,[(주)네오딘바이오벳]동물 진단검사실 분자생물팀 연구원 채용,22,경력 1년 ↑,"대졸(2,3년제) 이상",정규직 수습기간 3개월,"연봉 4,000 만원 (주 40시간) 근무",경기 구리시,X,자격증:임상병리기사|활동/경험:해당직무 근무경험,2023.04.05 09:00,2023.05.05 18:00
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423302&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=4e2bbed6-19ce-48b9-8063-88c389e41021,(주)브이비젼,[서초/약물전달플랫폼 기업] 합성나노입자 연구개발 연구원 채용,7,무관,석사졸업 이상,정규직,면접 후 결정,서울 강남구,X,활동/경험:해당직무 근무경험,2023.04.05 09:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423297&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=4e2bbed6-19ce-48b9-8063-88c389e41021,(주)브이비젼,[판교/면역항암 치료제 기업] CMC 분야 개발 연구원 채용,10,경력 3년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,경기 성남시 수정구,X,활동/경험:해당직무 근무경험,2023.04.05 09:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423287&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=4e2bbed6-19ce-48b9-8063-88c389e41021,(주)브이비젼,[판교/면역항암 치료제 기업] 사업개발(BD) 담당자 채용,2,경력 3년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,경기 성남시 수정구,X,활동/경험:해당직무 근무경험,2023.04.05 09:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423270&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=4e2bbed6-19ce-48b9-8063-88c389e41021,(주)브이비젼,[판교/면역항암 치료제 기업] 전임상(약리/독성) 연구원 채용,9,경력 3년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,경기 성남시 수정구,X,활동/경험:해당직무 근무경험,2023.04.05 09:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423262&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=4e2bbed6-19ce-48b9-8063-88c389e41021,(주)브이비젼,[서초/약물유전자 플랫폼기업]바이오연구개발 석사 연구원 채용,24,무관(신입포함),석사졸업 이상,정규직,면접 후 결정,서울 강남구,X,활동/경험:해당직무 근무경험,2023.04.05 09:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423244&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=4e2bbed6-19ce-48b9-8063-88c389e41021,(주)브이비젼,[판교/면역항암치료제기업] 임상개발 분야 경력직 채용,1,경력 2년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,경기 성남시 수정구,X,활동/경험:해당직무 근무경험,2023.04.05 09:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423224&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=4e2bbed6-19ce-48b9-8063-88c389e41021,(주)브이비젼,[판교/바이오신약 기업]면역항암치료제 개발 석박사 연구원 채용,5,경력 3년 ↑,석사졸업 이상,정규직,면접 후 결정,경기 성남시 수정구,X,활동/경험:해당직무 근무경험,2023.04.05 09:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423214&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)브이비젼,[광교/세포유전자치료제기업] 면역세포치료제 연구원 채용,3,경력 2년 ↑,석사졸업 이상,정규직,면접 후 결정,경기 수원시 영통구,X,활동/경험:해당직무 근무경험,2023.04.05 09:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423208&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)브이비젼,[서울/바이오 기업] 기업 총괄 책임자(공동대표 또는 임원) 채용,5,경력 10년 ↑,석사졸업 이상,정규직,면접 후 결정,서울 강남구,X,"외국어능력:력영어가능자, 영어능통자|활동/경험:해당직무 근무경험",2023.04.05 09:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423205&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)스카우트,"임상 개발, 팀장급, 판교",3,경력 6년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,서울,X,X,2023.04.05 09:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423186&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)브이비젼,[판교/바이오신약 기업] 임상/허가 부서장급(임원/팀장) 채용,4,경력 10년 ↑,석사졸업 이상,정규직,면접 후 결정,경기 성남시 분당구,X,활동/경험:해당직무 근무경험,2023.04.05 09:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423179&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)브이비젼,[송도/바이오신약 기업] 프로테오믹스팀 연구원(팀장 포함) 채용,2,경력 2년 ↑,석사졸업 이상,정규직,면접 후 결정,서울 강남구,X,활동/경험:해당직무 근무경험,2023.04.05 09:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423166&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)브이비젼,[송도/바이오신약 기업] 계산화학팀 연구원 채용,7,무관(신입포함),석사졸업 이상,정규직,면접 후 결정,서울 강남구,X,활동/경험:해당직무 근무경험,2023.04.05 09:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423081&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)브이비젼,[송도/바이오신약 기업] 글로벌 사업개발(BD) 담당자 채용,1,경력 2년 ↑,석사졸업 이상,정규직,면접 후 결정,서울 강남구,X,외국어능력:력영어능통자|활동/경험:해당직무 근무경험,2023.04.05 09:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45423070&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)브이비젼,[약물 유전자 플랫폼 기업] 바이오 연구개발 석사 연구원 채용,25,무관(신입포함),석사졸업 이상,정규직,면접 후 결정,서울 강남구,X,활동/경험:해당직무 근무경험,2023.04.05 09:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45422550&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,SMI,[서울 강남] 의료기기 임상 PM,1,경력 7~15년,대졸(4년제) 이상,정규직,면접 후 결정,서울 구로구,X,X,2023.04.05 08:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45422537&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,SMI,[서울 강남] 의약품 임상 PM,2,경력 7~15년,대졸(4년제) 이상,정규직,면접 후 결정,서울 구로구,X,X,2023.04.05 08:00,2023.04.20 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45421968&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,서울대학교병원,서울대학교병원 데이터분석/머신러닝 연구원 및 대학원생 채용,107,무관(신입포함),대졸(4년제) 이상(예정자 가능),계약직,면접 후 결정,서울 종로구,X,X,2023.04.04 23:00,2023.06.03 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45421480&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,비아이피 포커스,"바이오 기술, 시장 조사 분석 및 전략 컨설팅 채용",8,신입·경력 1~10년,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,서울 송파구,"전공:공식품/유전/바이오, 생명과학|외국어능력:력영어가능자|기타:생물학, 바이오 유전공학 전공자 우대",활동/경험:해당직무 근무경험,2023.04.04 19:00,2023.04.24 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45421088&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,서울아산병원,서울아산병원 아산생명과학연구원 안과 망막 실험실 연구원 모집,37,무관(신입포함),대졸(4년제) 이상 학사 / 석사 학위 소지자,"계약직, 위촉직 근무",면접 후 결정,서울 송파구,X,전공:생명과학|활동/경험:석사학위 수여자,2023.04.05 10:00,2023.05.04 16:00
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45420937&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)에디스바이오텍,신약 개발 약리팀 팀장 채용,7,,석사졸업 이상,정규직,면접 후 결정,"서울 송파구, 서울전체,","전공:공의/약학, 식품/유전/바이오, 생명과학 외 1건",외국어능력:력영어능통자,2023.04.05 00:00,2023.05.04 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45420924&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)에디스바이오텍,신약 개발 약리팀 채용,58,,대졸(4년제) 이상,정규직,면접 후 결정,"서울 송파구, 서울전체,","전공:공의/약학, 식품/유전/바이오, 생명과학 외 1건",외국어능력:력영어능통자,2023.04.05 00:00,2023.05.04 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45420908&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)에디스바이오텍,신약 개발 공정 개발팀 팀장 채용,4,,석사졸업 이상,정규직,면접 후 결정,"서울 송파구, 서울전체,","전공:공의/약학, 식품/유전/바이오, 생명과학 외 1건",외국어능력:력영어능통자,2023.04.05 00:00,2023.05.04 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45420893&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)에디스바이오텍,신약 개발 공정 개발팀 세포주배양 채용,31,,대졸(4년제) 이상,정규직,면접 후 결정,"서울 송파구, 서울전체,","전공:공의/약학, 식품/유전/바이오, 생명과학 외 1건",외국어능력:력영어능통자,2023.04.05 00:00,2023.05.04 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45420283&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)피에프네이처,화장품 부문별 신입/경력 채용(청년내일채움공제혜택),117,신입·경력,학력무관 부문별 상이,정규직 수습기간 3개월,X,"경기 시흥시, 광명시, 충북 청주시, 청주시",X,전공:공학계열,2023.04.04 00:00,2023.06.02 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45419916&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,노비스바이오(주),노비스바이오 상반기 생산직 신입/경력자(환/타정/칭량/혼합 등),1,경력 5~10년,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,경기 안성시,X,"근무조건:인근거주자, 운전가능자, 차량소지자|활동/경험:해당직무 알바경험, 해당직무 근무경험",2023.04.04 16:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45419845&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,노비스바이오(주),노비스바이오 상반기 SCM팀 신입/경력자 인력채용,2,신입·경력(년수무관),대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,경기 안성시,X,"근무조건:인근거주자, 운전가능자, 차량소지자|활동/경험:해당직무 근무경험",2023.04.04 16:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45419718&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,노비스바이오(주),노비스바이오 상반기 품질보증팀 신입/경력자 인력채용,8,신입·경력 5년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,경기 안성시,X,전공:공학계열|근무조건:인근거주자|활동/경험:해당직무 근무경험,2023.04.04 16:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45419331&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)엑소코바이오,각 부문 신입/경력 채용,66,경력 2년 ↑,"대졸(2,3년제) 이상 (상세모집요강참조)","정규직, 계약직 근무",면접 후 결정,"서울 금천구, 서울전체, 충북 청주시, 청주시 상당구, 청주시 흥덕구, 청주시 청원구, 청주시",X,X,2023.04.04 00:00,2023.04.30 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45419235&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)지아이이노베이션,각 부문별 신입·경력사원 채용,83,신입·경력,대졸(4년제) 이상(예정자 가능) (부문별 상이함),정규직 수습기간 3개월,X,"서울 송파구,",X,X,2023.04.04 00:00,2023.04.30 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45419003&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,KSRC (H&BIO),KSRC 한국피부임상연구센터 신입/주임연구원 모집,20,신입·경력 2~3년,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,X,X,"전공:자연계열, 화학, 생명과학|활동/경험:해당직무 근무경험|자격/능력:문서작성 우수자, 포토샵 능숙자",2023.04.04 00:00,2023.05.03 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45418802&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)사이넥스,(주)사이넥스 의료기기 임상 PM 정규직 채용,4,경력 1년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,서울 강남구 (재택근무 가능),X,X,2023.04.04 15:00,2023.04.30 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45418744&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)사이넥스,(주)사이넥스 의약품 임상PM 채용,3,경력 5년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,서울 강남구 (재택근무 가능),X,X,2023.04.04 15:00,2023.04.30 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45418373&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,KSRC (H&BIO),피부 임상 선임연구원 정규직 채용,18,경력 5~9년,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,"경기 성남시 분당구, 성남시",X,"전공:자연계열, 화학, 생명과학|활동/경험:해당직무 근무경험|자격/능력:문서작성 우수자, 포토샵 능숙자",2023.04.04 00:00,2023.05.03 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45417911&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)큐로셀,(주)큐로셀 GMP 임상용 CAR-T 생산(EM) 인력채용,1,신입·경력 2년 ↓,"대졸(2,3년제) 이상(예정자 가능)",정규직 수습기간 3개월,"연봉 2,900 만원 (주 40시간) 근무",서울 강남구,X,"전공:식품/유전/바이오, 생명과학, 생명/환경공학|외국어:TOEIC 700급(점) 이상|자격/능력:컴퓨터활용능력 우수|근무조건:인근거주자, 지방근무 가능자|활동/경험:해당직무 근무경험",2023.04.04 14:00,2023.04.30 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45417850&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,KSRC (H&BIO),피부 임상 책임연구원 정규직 채용,9,경력 10~12년,석사졸업 이상,정규직 수습기간 3개월,면접 후 결정,"경기 성남시 분당구, 성남시",X,"전공:자연계열, 화학, 생명과학|활동/경험:해당직무 근무경험, 석사학위 수여자|자격/능력:문서작성 우수자, 포토샵 능숙자",2023.04.04 00:00,2023.05.03 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45417812&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)엔에이백신연구소,2023년 엔에이백신연구소 연구직/임상/사업개발 부문 채용,66,무관(신입포함),대졸(4년제) 이상(예정자 가능),정규직,면접 후 결정,"서울 송파구, 강남구, 강동구, 경기 성남시","전공:공생명과학, 의/약학, 간호학",활동/경험:해당직무 근무경험|외국어능력:력영어가능자,2023.04.04 13:00,2023.04.30 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45417594&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,국립암센터,국립암센터 암검진사업부 연구원 경력무관 채용 공고,30,무관(신입포함),대졸(4년제) 이상(예정자 가능) 보건학 분야 또는 통계학,계약직 8개월,면접 후 결정,경기 고양시 일산동구,X,X,2023.04.04 14:00,2023.05.04 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45415717&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)엔비피헬스케어,(주)엔비피헬스케어 건강기능식품 개발팀,35,신입·경력 1~2년,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,경기 수원시 장안구,X,"전공:의/약학, 생명/환경공학, 간호학|활동/경험:해당직무 근무경험",2023.04.04 11:00,2023.05.04 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45415103&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)엔젤로보틱스,2023 엔젤로보틱스 전문연구요원 채용,23,신입·경력,고교졸업 이상 *분야별 상이함,"정규직, 병역특례 근무형",면접 후 결정,서울,X,X,2023.04.04 00:00,2023.05.02 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45414905&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)제넨바이오,사육관리팀(영장류기술사) 모집 [바이오사업본부 연구개발센터],20,신입·경력 1년 ↓,고교졸업 이상,정규직 수습기간 3개월,X,경기,X,X,2023.04.08 00:00,2023.05.07 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45414852&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)제넨바이오,피부제품 연구원 채용,7,경력 5년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,X,경기,X,근무조건:인근거주자,2023.04.06 00:00,2023.05.05 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45414769&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)제넨바이오,시험관리팀(영업/마케팅) 모집 [CRO사업센터],1,경력 3년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,X,경기,X,X,2023.04.05 00:00,2023.05.04 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45414744&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)제넨바이오,QAU팀(신뢰성보증업무 담당자) 모집 [CRO사업센터],6,경력 3년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,X,경기,X,X,2023.04.05 00:00,2023.05.04 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45414718&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)제넨바이오,독성병리팀(조직병리 담당자) 모집 [CRO사업센터],19,경력 3년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,X,경기,X,X,2023.04.05 00:00,2023.05.04 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45414675&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)제넨바이오,독성시험팀(일반독성 시험책임자) 모집 [CRO사업센터],1,경력 5년 ↑,"대졸(2,3년제) 이상",정규직 수습기간 3개월,면접 후 결정,경기,X,X,2023.04.05 00:00,2023.05.04 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45414637&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=d416f258-ef45-46da-8dff-7944965373a6,(주)제넨바이오,동물관리팀(영장류 사육관리 담당자) [CRO사업센터],6,경력 3년 ↑,"대졸(2,3년제) 이상",정규직 수습기간 3개월,X,경기,X,X,2023.04.05 00:00,2023.05.04 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45414545&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=75732494-2eb5-435a-851a-2bc2cd397100,(주)제넨바이오,조제분석팀(분석 시험 책임자 및 담당자) 모집 [CRO사업센터],9,경력 3년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,경기,X,X,2023.04.05 00:00,2023.05.04 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45412261&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=75732494-2eb5-435a-851a-2bc2cd397100,아이진(주),부설연구소 공정개발팀 신입 및 경력직 연구원 채용,21,신입·경력(년수무관),석사졸업 이상(예정자 가능),정규직 수습기간 3개월,면접 후 결정,경기 고양시 덕양구,X,X,2023.04.04 09:00,2023.04.30 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45411080&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=75732494-2eb5-435a-851a-2bc2cd397100,건일제약(주),[건일제약] R&D본부 제제팀장 모집,1,경력 10년 ↑,석사졸업 이상,정규직,면접 후 결정,서울 중구,"전공:공화학, 생명과학",전공:의/약학|기타:해당 경력,2023.04.10 14:00,2023.05.10 18:00
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45410920&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=75732494-2eb5-435a-851a-2bc2cd397100,(주)차바이오텍,[차바이오텍] 전략BD실 담당자 모집,9,경력 2년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,경기 성남시 분당구,X,X,2023.04.03 19:00,2023.04.30 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45410891&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=75732494-2eb5-435a-851a-2bc2cd397100,(주)차바이오텍,[차바이오텍] 공정연구팀 신경세포 연구원 모집,30,경력 2년 ↑,대졸(4년제) 이상,정규직,면접 후 결정,경기 성남시,X,X,2023.04.03 19:00,2023.04.30 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45409171&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=75732494-2eb5-435a-851a-2bc2cd397100,(주)시지바이오,연구3팀 전자의료기기 개발연구원 채용,4,경력 3~5년,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,경기 성남시 중원구,X,X,2023.04.03 17:00,2023.05.03 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45408965&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=75732494-2eb5-435a-851a-2bc2cd397100,애니메디솔루션(주),애니메디솔루션(주) 임상중개연구소 연구원/CRA 채용,11,무관(신입포함),대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,경기 하남시,X,"전공:의/약학, 생명/환경공학|활동/경험:해당직무 근무경험",2023.04.03 16:00,채용시 마감
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45408637&location=ts&searchword=CRA&searchType=search&paid_fl=n&search_uuid=75732494-2eb5-435a-851a-2bc2cd397100,알피니언메디칼시스템,[일진그룹] 초음파의료기 Clinical Marketing(마케팅) 과장이상,스크랩,경력 5년 ↑,대졸(4년제) 이상,정규직 수습기간 3개월,면접 후 결정,서울 강서구,X,근무조건:인근거주자|활동/경험:해당직무 근무경험,2023.04.03 16:00,2023.05.03 23:59
