url,기업명,공고명,스크랩 수,경력,학력,근무형태,급여,근무지역,필수사항,우대사항,접수 시작일,접수 마감일
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45145496&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=2f4bb9d3-7d22-4f82-b9aa-61e12223ff18,(주)코어닥스,(주)코어닥스 정규직 보안팀 채용공고,13,무관(신입포함),학력무관,정규직 수습기간 1개월,면접 후 결정,서울 구로구,X,전공:예/체능계열,2023.02.27 10:00,2023.04.28 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45146019&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=2f4bb9d3-7d22-4f82-b9aa-61e12223ff18,(주)선진메디칼,의료기기 납품 및 거래처 관리 담당 신입사원을 채용 합니다,5,무관(신입포함),"대졸(2,3년제) 이상",정규직 수습기간 3개월,"연봉 3,000 만원 (주 40시간) 근무",서울 금천구,자격증:2종보통운전면허,근무조건:운전가능자|활동/경험:해당직무 근무경험,2023.03.16 10:00,2023.04.28 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45062714&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=2f4bb9d3-7d22-4f82-b9aa-61e12223ff18,(주)메디에이지,헬스케어 맞춤영양 설계 및 콘텐츠 기획,30,경력 5년 ↑,학력무관,정규직,면접 후 결정,경기 성남시 수정구,X,X,2023.02.15 09:00,2023.04.16 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45130190&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=2f4bb9d3-7d22-4f82-b9aa-61e12223ff18,(주)트리즈커머스,[TRIZ] 플랫폼팀 퍼포먼스 마케터 채용,7,경력 1년 ↑,학력무관,정규직,면접 후 결정,서울 강남구,X,X,2023.02.23 18:00,2023.04.24 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45258322&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=2f4bb9d3-7d22-4f82-b9aa-61e12223ff18,(주)유엔이,IT 분야 사업 및 R&D 기획 수행분야 정규직 채용(신입/경력),6,신입·경력 5년 ↓,학력무관,정규직 수습기간 3개월,면접 후 결정,서울 용산구,X,"전공:컴퓨터/시스템공학, 건축/토목/조경/도시공학, 공학계열|자격/능력:컴퓨터활용능력 우수, 문서작성 우수자, 엑셀 고급능력자, CAD/CAM 능숙자, 포토샵 능숙자 외 1건|활동/경험:해당직무 근무경험",2023.03.14 09:00,2023.04.13 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45288378&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=2f4bb9d3-7d22-4f82-b9aa-61e12223ff18,(주)스마티브,환경유해물질대사체분석(질량분석),5,무관(신입포함),대졸(4년제) 이상,정규직 수습기간 3개월,"연봉 2,800 만원 (주 40시간) 근무",경기 하남시,X,"전공:의/약학, 화학공학, 생명/환경공학|근무조건:인근거주자|활동/경험:해당직무 근무경험",2023.03.17 10:00,2023.04.16 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45262589&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=2f4bb9d3-7d22-4f82-b9aa-61e12223ff18,(주)올리브헬스케어,디지털헬스케어 System V&V Engineer 채용 (단기 계약직),스크랩,경력 1~5년,"대졸(2,3년제) 이상",계약직 6개월,면접 후 결정,서울 송파구,X,활동/경험:해당직무 근무경험,2023.03.14 13:00,2023.04.30 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45297749&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=2f4bb9d3-7d22-4f82-b9aa-61e12223ff18,(주)엠디파머,(주)엠디파머 영업직 모집,스크랩,무관(신입포함),"대졸(2,3년제) 이상",정규직 수습기간 3개월,"연봉 3,200 만원 (주 40시간) 근무",경기 시흥시,X,자격증:1종보통운전면허|근무조건:인근거주자|활동/경험:해당직무 근무경험,2023.03.20 08:00,2023.04.19 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45318009&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=2f4bb9d3-7d22-4f82-b9aa-61e12223ff18,(주)미래컴퍼니,[(주)미래컴퍼니] 총무(비서) 계약직 채용,5,경력 1년 ↑,고교졸업 이상,계약직 정규직 전환 가능,면접 후 결정,경기 화성시,X,X,2023.03.21 17:00,2023.04.21 23:59
https://www.saramin.co.kr/zf_user/jobs/view?view_type=search&rec_idx=45338573&location=ts&searchword=%EB%B3%B4%EA%B1%B4%EA%B4%80%EB%A6%AC%EC%9E%90&searchType=search&paid_fl=n&search_uuid=4d8d7950-2795-462b-a9f0-b01657a7efad,(주)새한엔케이앤디,[영업부] 의료기기 영업사원 채용합니다.,1,무관(신입포함),학력무관,정규직 수습기간 3개월,면접 후 결정,서울 서초구,X,X,2023.03.24 10:00,채용시 마감
